Id_Entidad,Nit,Entidad,Ciudad,Departamento,Direccion,Telefono,E-Mail,Pagina Web,Nombre Alcalde,Categoria municipio - vigencia 2020
217641676,891180076:3,Santa María - Huila,SANTA MARIA (HUILA),DEPARTAMENTO DE HUILA,CARRERA 4 N 10-12,098-8787043,alcaldia@santamaria-huila.gov.co,http://www.santamaria-huila.gov.co,JULIO CESAR PERALTA ARDILA,6
210147001,891780009:4,"Santa Marta, Distrito Turístico, Cultural e Histórico","SANTA MARTA - DISTRITO TURISTICO, CULTURAL E HISTORICO",DEPARTAMENTO DE MAGDALENA,CALLE 14 # 2-49,095-4209600,alcaldia@santamarta.gov.co,http://www.santamarta.gov.co,VIRNA LIZI JOHNSON SALCEDO,1
210119701,800095984:1,Santa Rosa - Cauca,SANTA ROSA (CAUCA),DEPARTAMENTO DE CAUCA,CABECERA MUNICIPAL,"092-5663200,211425,5663200",contactenos@santarosa-cauca.gov.co,http://www.santarosa-cauca.gov.co,DIEGO ANDRES ORTIZ BAMBAGUE,6
218266682,891480033:4,Santa Rosa de Cabal,SANTA ROSA DE CABAL,DEPARTAMENTO DE RISARALDA,CARRERA 14 CALLE 12 ESQUINA,096-3660600,contabilidad@santarosadecabal-risaralda.gov.co,http://www.santarosadecabal-risaralda.gov.co,JOSE RODRIGO TORO MONTES,5
218605686,890981554:6,Santa Rosa de Osos,SANTA ROSA DE OSOS,DEPARTAMENTO DE ANTIOQUIA,CALLE 30 30 10,"094-8608020,8609006",financiera@santarosadeosos.gov.co,http://www.santarosadeosos.gov.co,CARLOS ALBERTO POSADA ZAPATA,5
219315693,800039213:3,Santa Rosa de Viterbo,SANTA ROSA DE VITERBO,DEPARTAMENTO DE BOYACA,CALLE 8 4 15,"098-7860080,77860031,860031",starosaviterbo@gmail.com,http://www.santarosadeviterbo-boyaca.gov.co,WILSON RICARDO BAEZ SOLANO,6
218813688,800049017:9,Santa Rosa del Sur,SANTA ROSA DEL SUR,DEPARTAMENTO DE BOLIVAR,CARRERA 12A N° 11 - 26,095-5697214,contactenos@santarosadelsur-bolivar.gov.co,http://www.santrosadelsur-bolivar.gov.co,FABIO ORLANDO MENDOZA BARRETO,6
218313683,890481343:3,Santa Rosa Norte,SANTA ROSA (BOLIVAR),DEPARTAMENTO DE BOLIVAR,CALLE PRINCIPAL,"095-6297108,6297050",libostar@hotmail.com,http://www.santarosanortedebolivar.gov.co,MARIO JAVIER RODRIGUEZ HERNANDEZ,6
212499624,800103318:1,Santa Rosalía,SANTA ROSALIA,DEPARTAMENTO DE VICHADA,CARRERA 7 NO. 5 - 14,312-5020354,contactenos@santarosalia-vichada.gov.co,http://www.santarosalia-vichada.gov.co,FERNANDO MARTINEZ SUAREZ,6
219615696,800099651:2,Santa Sofía,SANTA SOFIA,DEPARTAMENTO DE BOYACA,CALLE 5 NO 3 - 54,098-7359010,contactenos@santasofia-boyaca.gov.co,http://www.santasofia-boyaca.gov.co,WILLIAM GUSTAVO PARRA MERCHAN,6
219952699,800019685:0,Santacruz (Guachavés),SANTACRUZ  (GUACHAVES),DEPARTAMENTO DE NARIÑO,PARQUE CARRERAISTO REY,092-7752148,contabilidad@santacruz-narino.gov.co,http://www.santacruz-narino.gov.co/,MARIO FREDDY ANAMA DIAZ,6
218615686,800020733:8,Santana,SANTANA,DEPARTAMENTO DE BOYACA,"CARRERA 4 NO,4-04","098-7289026,987289026,289026",tesoreria@santana-boyaca.gov.co,http://www.santana-boyaca.gov.co,RAUL FERNANDO MORENO WALTEROS,6
219819698,891500269:2,Santander de Quilichao,SANTANDER DE QUILICHAO,DEPARTAMENTO DE CAUCA,CALLE 3 9-75,092-8443000,contabilidad@santanderdequilichao-cauca.gov.co,http://www.santanderdequilichao-cauca.gov.co,LUCY AMPARO GUZMAN GONZALEZ,5
218054680,800099262:0,Santiago - Norte de Santander,SANTIAGO (NORTE DE SANTANDER),DEPARTAMENTO DE NORTE DE SANTANDER,CARRERA 3 3-61 CENTRO,097-6856527,alcaldia@santiago-nortedesantander.gov.co,http://santiago-nortedesantander.gov.co,ALVARO UREÑA GOMEZ,6
216086760,800102906:8,Santiago - Putumayo,SANTIAGO (PUTUMAYO),DEPARTAMENTO DE PUTUMAYO,CALLEL 6 NO.4- 25 SEDE ADMINSTRATIVA SAN JOSE,098-4242657,alcaldia@santiago-putumayo.gov.co,http://www.santiago-putumayo.gov.co,HERNEY LUNA PEJENDINO,6
210176001,890399011:3,Santiago de Cali,SANTIAGO DE CALI,DEPARTAMENTO DE VALLE DEL CAUCA,AVENIDA 2 NORTE #10 - 70. CALI - VALLE,"092-6680277,6531063",genes.velasco@cali.gov.co,http://www.cali.gov.co,JORGE IVAN OSPINA GOMEZ,ESP
212070820,892200839:7,Santiago de Tolú,SANTIAGO DE TOLU,DEPARTAMENTO DE SUCRE,CARRERA 2A. N° 15-43,095-2860599,alcaldia@santiagodetolu_sucre.gov.co,http://www.santiagodetolu_sucre.gov.co,JOSE  JESUS CHADID ANACHURY,6
219005690,890983803:4,Santo Domingo,SANTO DOMINGO,DEPARTAMENTO DE ANTIOQUIA,CALLE 13 NO. 15 - 32,094-8621313,alcaldia@santodomingo-antioquia.gov.co,http://www.santodomingo-antioquia.gov.co,MARIO MONSALVE HERNANDEZ,6
214354743,890506128:6,Santo Domingo de Silos,SILOS,DEPARTAMENTO DE NORTE DE SANTANDER,CARRERA 3 NO. 5-50 BARRIO CENTRO,"975-676001,676039",alcaldia@santodomingodesilos-nortedesantander.gov.co,http://www.santodomingodesilos-nortedesantander.gov.co,NELSON STEIMAN MARTINEZ CAPACHO,6
218508685,800116284:6,Santo Tomás,SANTO TOMAS,DEPARTAMENTO DE ATLANTICO,CALLE3 NO.11-13,095-8790596,alcaldia@santo-atlantico.gov.co,http://www.santotomas-atlantico.gov.co,TOMAS JOSE GUARDIOLA SARMIENTO,6
219705697,890983813:8,Santuario - Antioquia,SANTUARIO (ANTIOQUIA),DEPARTAMENTO DE ANTIOQUIA,CALLE 50 49-71,054-5460080,secretariadehacienda@elsantuario-antioquia.gov.co,http://www.elsantuario-antioquia.gov.co,JUAN DAVID ZULUAGA ZULUAGA,6
218766687,891480034:1,Santuario - Risaralda,SANTUARIO (RISARALDA),DEPARTAMENTO DE RISARALDA,CALLE 7 N° 05 - 42 PISO 2,"096-3687170,3687192",alcaldia@santuario-risaralda.gov.co,http://www.santuario-risaralda.gov.co/,ADRIAN BEDOYA CANO,6
212052720,800099149:6,Sapuyes,SAPUYES,DEPARTAMENTO DE NARIÑO,BARRIO BOLIVAR SECTOR PALACIO MUNICIPAL,092-7309062,tesoreria@sapuyes-narino.gov.co,http://www/sapuyes-narino.gov.co,LUIS EDUARDO ESTRADA OLIVA,6
213681736,800102799:6,Saravena,SARAVENA,DEPARTAMENTO DE ARAUCA,CALLE 27 NO. 15-50 BARRIO CENTRO,"097-8892055,8891226,8891229",alcaldia@saravena-arauca.gov.co,http://www.saravena-arauca.gov.co,WILFREDO GOMEZ GRANADOS,6
212054720,800099263:8,Sardinata,SARDINATA,DEPARTAMENTO DE NORTE DE SANTANDER,CALLE 6 6 55,097-5665167,tesoreria@sardinata-nortedesantander.gov.co,http://www.sardinata-nortedesantander.gov.co,HERMIDES MONCADA OSORIO,6
211825718,800094752:5,Sasaima,SASAIMA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 7 3 -13,091-8468022,aalcaldia@sasaima-cundinamarca.gov.co,http://www.sasaima-cundinamarca.gov.co,DANNY ENRIQE RICO ZAMORA,6
212015720,800050791:3,Sativanorte,SATIVANORTE,DEPARTAMENTO DE BOYACA,CARRERA 3 7 20 TESORERIA MUNICIPAL,098-7898139,alcaldia@sativanorte-boyaca.gov.co,http://www.sativanorte-boyaca.gov.co,JIMENO GARCIA GARCIA,6
212315723,800099441:2,Sativasur,SATIVASUR,DEPARTAMENTO DE BOYACA,CARRERA  02  03  04,098-7880285,contactenos@sativasur-boyaca.gov.co,http://www.sativasur-boyaca.gov.co,EDISON MANUEL APARICIO ARISMENDY,6
213605736,890981391:2,Segovia,SEGOVIA,DEPARTAMENTO DE ANTIOQUIA,Palacio Municipal Parque Principal,"094-8314031,8315493,",alcaldesegovia@hotmail.com,http://www.segovia.gov.co,DIDIER ALEXANDER OSORIO GIRALDO,5
213625736,899999415:2,Sesquilé,SESQUILE,DEPARTAMENTO DE CUNDINAMARCA,CARRERAA 6 N 5-19,"091-8568104,8568130,8568421",sesquile@sesquile-cundinamarca.gov.co,http://www.sesquile-cundinamarca.gov.co,Sin información,6
213676736,800100527:0,Sevilla,SEVILLA,DEPARTAMENTO DE VALLE DEL CAUCA,CALLE 51 NO. 50 10,"092-2196903,2197799,2197906",alcaldia@sevilla-valle.go.co,http://www.sevilla-valle.gov.co,JORGE AUGUSTO PALACIO GARZON,6
214015740,891801911:5,Siachoque,SIACHOQUE,DEPARTAMENTO DE BOYACA,CARRERAA 6 N 3-41,098-7319168,tesoreria@siachoque-boyaca.gov.co,http://www.siachoque-boyaca.gov.co/,JAIRO GRIJALBA LANCHEROS,6
214025740,899999372:4,Sibaté,SIBATE,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 8 CALLE 10 - 01,"091-7250934,7250106,7250934",alcadia@sibate-cundinamarca.gov.co,http://www.sibate-cundinamarca.gov.co,EDSON ERASMO MONTOYA CAMARGO,5
214986749,891201645:6,Sibundoy,SIBUNDOY,DEPARTAMENTO DE PUTUMAYO,CALLE 18 NO. 15-41,098-4260251,jojagano@gmail.com,http://www.sibundoy-putumayo.gov.co,JHON JAIRO ANDRADE CAICEDO,6
214325743,890680437:0,Silvania,SILVANIA,DEPARTAMENTO DE CUNDINAMARCA,DIAGONAL 10 NO 6-04 PARQUE PRINCIPAL,"091-684007,6843556840071",alcaldia@silvania-cundinamarca.gov.co,http://www.silvania-cundinamarca.gov.co,NOHORA ELIZABETH SANCHEZ SUAREZ,6
214319743,800095986:6,Silvia,SILVIA,DEPARTAMENTO DE CAUCA,CALLE 9 2-49,"092-8251108,8251168,8251008",hacienda@silvia-cauca.gov.co,http://www.silvia-cauca.gov.co,MERCEDES TUNUBALA VELASCO,6
214568745,890208807:0,Simacota,SIMACOTA,DEPARTAMENTO DE SANTANDER,CARERA 6 NO 3-33,"097-7261501,7261507",tesoreria@simacota-santander.gov.co,http://www.simacota-santander.gov.co,NELSON ORLANDO ORTIZ BELTRAN,6
214525745,899999384:2,Simijaca,SIMIJACA,DEPARTAMENTO DE CUNDINAMARCA,CALLEL 7 7 42,"091-8555995,555308,8555117",alcaldia@simijaca-cundinamarca.gov.co,http://www.simijaca-cundinamarca.gov.co/,EDGAR AGUILAR CASTRO,6
214413744,890480006:1,Simití,SIMITI,DEPARTAMENTO DE BOLIVAR,Calle Tres Cruces,"095-6798740,6659076,6659337",oscar4orr1151@hotmail.com,http://,ORLANDO MANUEL GOMEZ SOLERA,6
214270742,800100747:4,Sincé,SINCE,DEPARTAMENTO DE SUCRE,Carrera  11   8-10,095-2895207,alcaldia@since-sucre.gov.co,http://www.since-sucre.gov.co,Luis Miguel Acosta  Ossa,6
210170001,800104062:6,Sincelejo,SINCELEJO,DEPARTAMENTO DE SUCRE,CALLE 28 NO.25A-246,095-2740250,contabilidad@sincelejo.gov.co,http://www.alcaldiasincelejo.gov.co,ANDRES EDUARDO GOMEZ MARTINEZ,2
214527745,800095613:4,Sipí,SIPI,DEPARTAMENTO DE CHOCO,CARRERA 8º No. 24 - 56 Segundo piso Istmina,094-6701154,salcedojaimehumberto@hotmail.com,http://www.sipi.gov.co,JUAN WILMER RIVAS MURILLO,6
214547745,891780103:9,Sitionuevo,SITIONUEVO,DEPARTAMENTO DE MAGDALENA,CALLE 3 7 05,095-4146071,alcaldia@sitionuevo-magdalena.gov.co,http://www.sitionuevomag,JOSE ALCIDES MANGA MANGA,6
215425754,800094755:7,Soacha,SOACHA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 13 7 30,"091-7327881,7328072,7328152",contabilidadsoacha@hotmail.com,http://www.alcaldiasoacha.gov.co/,ELEAZAR GONZALEZ CASAS,1
215315753,891855016:1,Soatá,SOATA,DEPARTAMENTO DE BOYACA,CARRERA 4 N° 10 - 76,"098-7880024,7881688,7881533",contactenos@soata-boyaca.gov.co,http://www.soata-boyaca.gov.co,CARLOS JAVIER GUTIERREZ SANDOVAL,6
215715757,800099210:8,Socha,SOCHA,DEPARTAMENTO DE BOYACA,CALLE 4 9 26 PALACIO MUNICIPAL,"098-7874040,7874337,874040",alcaldia@socha-boyaca.gov.co,http://www.socha.gov.co,ZANDRA MARIA BERNAL RINCON,6
215568755,890203688:8,Socorro,SOCORRO,DEPARTAMENTO DE SANTANDER,CALLE 15 NO.14-66,097-7272582,alcaldia@socorro-santander.gov.co,http://www.socorro-santander.gov.co,CLAUDIA LUZ ALBA PORRAS RODRIGUEZ,6
215515755,800026911:1,Socotá,SOCOTA,DEPARTAMENTO DE BOYACA,CARRERAA 3 NO 2-78 EDIFICIO MUNICIPAL,098-7820118,alcaldia@socota-boyaca.gov.co,http://,WILLIAM EUSEBIO CORREA DURAN,6
215915759,891855130:1,Sogamoso,SOGAMOSO,DEPARTAMENTO DE BOYACA,LA ALCALDIA DE SOGAMOSO SE UBICA EN LA PLAZA SEIS DE SEPTIEMBRE DEL MUNCIIPIO DE SOGAMOSO,098-7702040,contactenos@sogamoso-boyaca.gov.co,http://www.sogamoso-boyaca.gov.co/,RIGOBERTO ALFONSO PEREZ,2
215618756,800095786:1,Solano,SOLANO,DEPARTAMENTO DE CAQUETA,CALLE 6 # 2-42 BARRIO BELLAVISTA - PALACIO MUNICIPAL,098-4304123,alcaldia@solano-caqueta.gov.co,http://www.solano-caqueta.gov.co,EDINSON TASCON RUBIO,6
215808758,890106291:2,Soledad,SOLEDAD,DEPARTAMENTO DE ATLANTICO,KILOMETRO 4 PROLONGACIÓN AVENIDA MURILLO,"095-3282415,3282103,3282998,3282142",contabilidad@soledad-atlantico.gov.co,http://soledad-atlantico.gov.co,RODOLFO UCROS ROSALES,2
218518785,800095788:4,Solita,SOLITA,DEPARTAMENTO DE CAQUETA,CARRERA 3 Nº. 3-42 - PALACIO MUNICIPAL - BARRIO EL CENTRO,098-4304138,alcaldia@solita-caqueta.gov.co,http://www.solita-caqueta.gov.co/,LUIS ANTONIO MORALES CUBILLOS,6
216115761,800029826:5,Somondoco,SOMONDOCO,DEPARTAMENTO DE BOYACA,CALLE 5 N° 3 - 14,098-7531148,alcaldia@somondoco-boyaca.gov.co,http://www.somondoco-boyaca.gov.co/,EDISON ROLANDO GAITAN ROA,6
215605756,890980357:7,Sonsón,SONSON,DEPARTAMENTO DE ANTIOQUIA,CARRERA 6 CALLE 6 N 58,094-8694444,sechacienda@sonson-antioquia.gov.co,http://www.sonson-antioquia.gov.co,EDWIN ANDRES MONTES,5
216105761,890981080:7,Sopetrán,SOPETRAN,DEPARTAMENTO DE ANTIOQUIA,CARRERA 10 10 42,094-8541561,contactenos@sopetran-antioquia.gov.co,http://www.sopetran-antioaquia.gov.co,DIEGO ALEJANDRO VILLA VALDERRAMA,6
216013760,800035677:9,Soplaviento,SOPLAVIENTO,DEPARTAMENTO DE BOLIVAR,CALL 3 5C 47 PALACIO MUNIPIPAL CENTRO,311-6511299,alcaldia@soplaviento-bolivar.gov.co,http://soplaviento-bolivar.gov.co,NEY DURANT BAHOQUE,6
215825758,899999468:2,Sopó,SOPO,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 3 # 2 - 45,091-8572143,sstesoreria@sopo-cundinamarca.gov.co,http://www.sopo-cundinamarca.gov.co,MIGUEL ALEJANDRO RICO SUAREZ,3
216215762,800019277:9,Sora,SORA,DEPARTAMENTO DE BOYACA,CALLE 3 N 2 35,098-7340300,alcaldia@sora-boyaca.gov.co,http://www.sora-boyaca.gov.co/,FLAVIO HERNANDO LARGO DURAN,6
216415764,800015909:7,Soracá,SORACA,DEPARTAMENTO DE BOYACA,CARRERA 6 4 55,098-7445178,alcaldia@soraca-boyaca.gov.co,http://www.soraca-boyaca.gov.co,JOSE MISAEL NEVA OCACION,6
216315763,891801061:1,Sotaquirá,SOTAQUIRA,DEPARTAMENTO DE BOYACA,CARRERA 7 6 64 ED MUNICIPAL,098-7873021,alcaldia@sotaquira-boyaca.gov.co,http://www.sotaquira-boyaca.gov.co,HENRY SANTIAGO SUTA TOCA,6
216019760,891501277:6,Sotará (Paispamba),SOTARA (PAISPAMBA),DEPARTAMENTO DE CAUCA,ED ALCALDIA MUNICIPAL,"092-8489017,8489016",alcaldia@sotara-cauca.gov.co,http://www.sotara-cauca.gov.co,BLANCA LUCY AGREDO MUÑOZ,6
217068770,890204985:5,Suaita,SUAITA,DEPARTAMENTO DE SANTANDER,CALLE 5 8 32,"097-2280222,280243,280278",alcaldia@suaita-santander.gov.co,http://www.suaita-santander.gov.co/,ELKIN JAVIER CHACON SANABRIA,6
217008770,890116159:0,Suán,SUAN,DEPARTAMENTO DE ATLANTICO,Calle 3  14 - 08,095-8723029,alcaldia_suan@hotmail.com,http://www.suan-atlantico.gov.co,RODOLFO RAFAEL PACHECO PACHECO,6
218019780,800117687:5,Suárez - Cauca,SUAREZ (CAUCA),DEPARTAMENTO DE CAUCA,CARRERA 3 NO 3-126,092-3124532300,contactenos@suarez-cauca.gov.co,http://www.suarez-cauca.gov.co,HERNANDO RAMIREZ RAMIREZ,6
217073770,890700978:0,Suárez - Tolima,SUAREZ (TOLIMA),DEPARTAMENTO DE TOLIMA,CARRERAA 2 NO. 2-14 PARQUE PRINCIPAL,"098-2883111,982883111,883111",alcaldia@suarez-tolima.gov.co,http://www.suarez-tolima.gov.co/,LUCELLY VILLALBA DESUAREZ,6
217041770,891180191:2,Suaza,SUAZA,DEPARTAMENTO DE HUILA,CALLEL 7 3-07,"098-8324036,8324295",secrehacienda@suaza-huila.gov.co,http://www.suaza-huila.gov.co,CABRERA ARTUNDUAGA JOSE RICARDO,6
216925769,899999314:7,Subachoque,SUBACHOQUE,DEPARTAMENTO DE CUNDINAMARCA,CARRERAA 2 NRO 3-20,"091-8245311,8245154,245186",hacienda@subachoque-cundinamarca.gov.co,http://www.subachoque-cundinamarca.gov.co,JAIRO MARTINEZ CRUZ,6
218519785,817003440:5,Sucre - Cauca,SUCRE (CAUCA),DEPARTAMENTO DE CAUCA,CARRERA 2 1-19,"092-8272815,8272745,8272743",tesoreria@sucre-cauca.gov.co,http://www.sucre-cauca.gov.co,LHEIDY PATRICIA MUÑOZ GOMEZ,6
217368773,890210883:7,Sucre - Santander,SUCRE (SANTANDER),DEPARTAMENTO DE SANTANDER,CALLE 4  3-34,097-7565646,tesoreria@sucre-santander.gov.co,http://www.sucre-santander.gov.co,CARLOS JULIO MARIN GARCIA,6
217170771,892280061:6,Sucre - Sucre,SUCRE (SUCRE),DEPARTAMENTO DE SUCRE,Palacio municipal (alcaldia),095-2879029,apoma1@hotmail.com,http://www.sucre-sucre.gov.co,ELVIRA JULIA MERCADO ACEVEDO,6
217225772,899999430:3,Suesca,SUESCA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 8 NO. 5 - 55,"091-8563160,8563061,563160",alcaldia@suesca-cundinamarca.gov.co,http://www.suesca-cundinamarca.gov.co,ORLANDO QUILAGUY MESTIZO,6
217725777,899999398:5,Supatá,SUPATA,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 7 4-14,"091-8479520,8479523",virgilioalcaldesupata@gmail.com,http://www.supata-cundinamarca.gov.co,VIRGILIO GUTIERREZ,6
217717777,890801150:3,Supía,SUPIA,DEPARTAMENTO DE CALDAS,CALLE 32 N° 6-11,"096-8560204,8560215",alcaldia@supia-caldas.gov.co,http://www.supia.gov.co,MARCO ANTONIO LONDOÑO ZULUAGA,6
218068780,890205051:6,Suratá,SURATA,DEPARTAMENTO DE SANTANDER,Calle 4   4 - 19,"097-6169707,6169790",contador@surata-santander.gov.co,http://surata-santander.gov.co,ANA FRANCISCA CORONADO GOMEZ,6
217925779,899999700:7,Susa,SUSA,DEPARTAMENTO DE CUNDINAMARCA,CARRERAA 4 6 07,"091-8559011,8559256,8559010",claudiaferro_12@yahoo.es,http://www.susa-cundinamarca.gov.co/,XIMENA BALLESTEROS CASTILLO,6
217415774,891856472:1,Susacón,SUSACON,DEPARTAMENTO DE BOYACA,CARRERAA 4 6 29,098-7820351,tesoreria@susacon-boyaca.gov.co,http://www.susacon-boyaca.gov.co/,SILVIO ALBERTO RINCON ORTEGA,6
217615776,800030988:1,Sutamarchán,SUTAMARCHAN,DEPARTAMENTO DE BOYACA,CALLE 4 NO 3-25,"098-7251255,7251115,7251110",alcaldia@sutamarchan-boyaca.gov.co,http://www.sutamarchan-boyaca.gov.co,FRANCISCO JAVIER VILLAMIL,6
218125781,899999476:1,Sutatausa,SUTATAUSA,DEPARTAMENTO DE CUNDINAMARCA,CARRERAA 4 NO. 4-08,091-8582020,hacienda@sutatausa-cundinamarca.gov.co,http://www.sutatausa-cundinamarca.gov.co/,JOSE IGNACIO FLOREZ ZAMBRANO,6
217815778,800028576:4,Sutatenza,SUTATENZA,DEPARTAMENTO DE BOYACA,ED MUNICIPAL CARRERA 4 N° 4 -34 CASA DE LA COMUNIDAD,"098-7538101,7538084",alcaldia@sutatenza-boyaca.gov.co,http://www.sutatenza-boyaca.gov.co/,OSCAR YOVANY MONTENEGRO SALCEDO,6
218525785,899999443:9,Tabio,TABIO,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 5 4 15,"091-8647153,8647148,8647270",alcaldia@tabio-cundinamarca.gov.vo,http://www.tabio-cundinamarca.gov.co,PABLO ENRIQUE CAMACHO CARRILLO,6
218727787,891680081:6,Tadó,TADO,DEPARTAMENTO DE CHOCO,Calle 5  Nº 16 - 21 Barrio Reyes,094-6795045,alcaldia@tado-choco.gov.co,http://tado-choco.gov.co,CRISTIAN COPETE MOSQUERA,6
218013780,800095530:1,Talaigua Nuevo,TALAIGUA NUEVO,DEPARTAMENTO DE BOLIVAR,CALLE 14 NUEMRO 6-22,095-6837742,alcaldia@talaiguanuevo-bolivar.gov.co,http://talaiguanuevo-bolivar.gov.co,AMIRO MARTINEZ MANCERA,6
218720787,800096626:4,Tamalameque,TAMALAMEQUE,DEPARTAMENTO DE CESAR,CARRERA 3 NUMERO 3 14 PLAZA PRINCIPAL,095-5286188,alcaldia@tamalameque-cesar.gov.co,http://www.tamalameque-cesar.gov.co,LUIS HERNANDO LASCARRO TAFUR,6
210085400,800099431:9,Támara,TAMARA,DEPARTAMENTO DE CASANARE,CARRERA 11  5 33 UNIDAD,098-6361179,tesoreria@tamara-casanare.gov.co,http://www.tamara-casanare.gov.co/,LEONEL RODRIGUEZ WALTEROS,6
219481794,800102801:3,Tame,TAME,DEPARTAMENTO DE ARAUCA,CALLE 15 N.14-20,"097-8886394,8886129,",hacienda@tame-arauca.gov.co,http://tame-arauca.gov.co,ANIBAL MENDOZA BOHORQUEZ,6
218905789,890981238:3,Támesis,TAMESIS,DEPARTAMENTO DE ANTIOQUIA,CALLE 10 9 51,094-8496010,hacienda@tamesis-antioquia.gov.co,http://www.tamesis-antioquia.gov.co,JUAN MARTIN VASQUEZ HINCAPIE,6
218652786,800024977:6,Taminango,TAMINANGO,DEPARTAMENTO DE NARIÑO,CALLE5 N16  BARRIO PODER,092-7265763,alcaldia@taminango-narino.gov.co,http://www.taminango-narino.gov.co,MILLER URBANO,6
218852788,800099151:1,Tangua,TANGUA,DEPARTAMENTO DE NARIÑO,BARRIO LOS ANDES PALACIO MUNICIPAL,927-8185759,despachoalcaldia@tangua-narino.gov.co,http://www.tangua-narino.gov.co,CARLOS EMILIO GUERRERO GUERRERO,6
216697666,832000219:4,Taraira,TARAIRA,DEPARTAMENTO DE VAUPES,ZONA DE FRONTERA CON BRASIL,098-5662476,secretariadehacienda@taraira-vaupes.gov.co,http://taraira-vaupes.gov.co,ELIECER CABRERA LOMELY,6
219005790,890984295:7,Tarazá,TARAZA,DEPARTAMENTO DE ANTIOQUIA,CALLE 30 NUMERO 30-38,094-8365628,alcaldia@taraza-antioquia.gov.co,http://www.taraza-antioquia.gov.co,MIGUEL ÁNGEL GÓMEZ GARCÍA,6
219141791,891180211:1,Tárqui,TARQUI,DEPARTAMENTO DE HUILA,K 9 4 36,098-8329177,contactenos@tarqui-huila.gov.co,http://www.tarqui-huila.gov.co,DORA LILIANA TRUJILLO PAVA,6
219205792,890982583:4,Tarso,TARSO,DEPARTAMENTO DE ANTIOQUIA,CARRERA 20 20 08 SEC PARQUE CENTRO,"094-8458535,8458045,8458541",contactenos@tarso-antioquia.gov.co,http://www.tarso-antioquia.gov.co/,FREDY ALBERTO HURTADO PEREZ,6
219015790,891856131:3,Tasco,TASCO,DEPARTAMENTO DE BOYACA,PARQUE PRINCIPAL,098-7879060,tesoreria@tasco-boyaca.gov.co,http://www.tasco-boyaca.gov.co/,JUAN YESID CUSBA TIBADUIZA,6
211085410,800012873:7,Tauramena,TAURAMENA,DEPARTAMENTO DE CASANARE,CALLE 5  14-34,"098-6247113,6247114,6247115",contabilidad@tauramena-casanare.gov.co,http://www.tauramena-casanare.gov.co,TELE WOSBON AMAYA ZORRO,5
219325793,899999481:9,Tausa,TAUSA,DEPARTAMENTO DE CUNDINAMARCA,CARRERAA 3 # 3-24,091-8583058,secretariadehacienda@tausa-cundinamarca.gov.co,http://www.tausa-cundinamarca.gov.co,OSCAR HERNANDO OLAYA RINCON,6
219941799,891180127:0,Tello,TELLO,DEPARTAMENTO DE HUILA,CALLE 5 4 05,"098-8488290,8788006,8488006,8488005",contactenos@tello-huila.gov.co,http://www.tello-huila.gov.co/,JOSE MANUEL CORDOBA TRUJILLO,6
219725797,800004574:6,Tena,TENA,DEPARTAMENTO DE CUNDINAMARCA,ALCALDIA MUNICIPAL,"091-8494946,8494636",tesoreria@tena-cundinamarca.gov.co,http://www.tena-cundinamarca.gov.co,HENRY OSWALDO MARTINEZ,6
219847798,891780057:8,Tenerife,TENERIFE,DEPARTAMENTO DE MAGDALENA,CARRERA 4 NO 8-07,"075-4860517,4860562",alcaldia@tenerife-magdalena.gov.co,http://www.tenerife-magdalena.gov.co,FREDDY RAFAEL RAMOS HERNANDEZ,6
219925799,800095174:2,Tenjo,TENJO,DEPARTAMENTO DE CUNDINAMARCA,CALLE 3 # 3 - 86,"091-8646163,8646163,8646471",hacienda@tenjo-cundinamarca.gov.co,http://www.tenjo-cundinamarca.gov.co,SONIA PATRICIA GONZALEZ BERNAL,3
219815798,800019709:9,Tenza,TENZA,DEPARTAMENTO DE BOYACA,CALLE 5  5-57,"098-987527012,7527036,527036",contactenos@tenza-boyaca.gov.co,http://www.tenza-boyaca.gov.co/,JOSE LUIS GOMEZ ALFONSO,6
210054800,800017022:9,Teorama,TEORAMA,DEPARTAMENTO DE NORTE DE SANTANDER,CARRERAA 4 # 3-30,"097-5637117,5637118",alcaldia@teorama-nortedesantander.gov.co,http://www.teorama-nortedesantander.gov.co,JESUS LEID MONTAGUT MONTEJO,6
210141801,891180181:9,Teruel,TERUEL,DEPARTAMENTO DE HUILA,CALLE 5 NO. 3-59 CENTRO,"098-780004,780430,780004",contactenos@teruel-huila.gov.co,http://www.teruel-huila.gov.co,YELITZA FIERRO LAGUNA,6
219741797,800097176:6,Tesalia,TESALIA,DEPARTAMENTO DE HUILA,CARRERA 9 6 11 ED ALCALDIA MUNICIPAL,078-88377022,tesalia@yahoo.com,http://www.tesalia-huila.gov.co,Carlos Humberto Perdomo Zúñiga,6
